ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (mm)","Width (mm)","Height (mm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Bundled Items (JSON-encoded)","Bundle Layout","Bundle Group Mode","Bundle Cart Editing","Bundle Sold Individually","Bundle Form Location","Bundle Sells","Bundle Sells Title","Bundle Sells Discount","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global","Attribute 7 name","Attribute 7 value(s)","Attribute 7 visible","Attribute 7 global","Attribute 8 name","Attribute 8 value(s)","Attribute 8 visible","Attribute 8 global","Attribute 9 name","Attribute 9 value(s)","Attribute 9 visible","Attribute 9 global","Attribute 10 name","Attribute 10 value(s)","Attribute 10 visible","Attribute 10 global","Attribute 11 name","Attribute 11 value(s)","Attribute 11 visible","Attribute 11 global","Attribute 12 name","Attribute 12 value(s)","Attribute 12 visible","Attribute 12 global","Attribute 13 name","Attribute 13 value(s)","Attribute 13 visible","Attribute 13 global","Attribute 14 name","Attribute 14 value(s)","Attribute 14 visible","Attribute 14 global"
\n 	<li>PLAYBACK: If you don't have wireless connections, no worry, with the audio input you can connect your music players and enjoy your favorite playlists</li>
\n</ul>","Take your party on the go with the Sony XB01 Extra Bass Portable Bluetooth Speaker. Its small and compact design with Bluetooth connectivity makes it easy to take anywhere and allows for quick connection. No wireless connection? You can still have your party. Just attach your device with an audio cable thanks to the speaker's audio input. Extra Bass technology will get the bass pumping for a rocking party!
\n
\nCompact Design
\n
\nThe SRS-XB01 features a rounded design and passive radiator that give your tunes deep and punchy sound. Despite its compact size, this speaker delivers a big sound.
\n
\nBuilt-in Microphone
\n
\nHands-free calling lets you switch quickly from tunes to talking with friends. With the built-in microphone, taking calls from your smartphone via the speaker is easy.
\n
\nHandy Strap
\n
\nWith the SRS-XB01's handy strap, you're never separated from your favorite tracks. It comes in a matching color and secures your speaker anywhere.
\n
\nPlayback Through Audio Input
\n
\nNo wireless connection? No problem. Plug your music player, such as Walkman or iPod, into the SRS-XB01's audio input and enjoy your favorite playlists.
\n
\nBundle Includes:
\n
\nSony XB01 Extra Bass Portable Bluetooth Speaker",,,taxable,,0,0,,0,0,,,,,0,,,199,"Audio, Audio > Speakers",,,"https://orjeen.com/wp-content/uploads/1-525.jpg, https://orjeen.com/wp-content/uploads/2-424.jpg, https://orjeen.com/wp-content/uploads/3-345.jpg",,,,,,,,,0,,,,,,,,,,Brand,Sony,1,1,Color,Red,1,1,Model,SRS-XB01,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38527,simple,RJ4000237,"Sony Portable Bluetooth Speaker With Xtra Bass Black",1,0,visible,"<ul>
\n 	<li>MUSIC THAT TRAVELS: Small size but mighty in volume to deliver powerful beats wherever you travel</li>
\n 	<li>VIRTUAL HAPPY HOUR: Turn your virtual happy hour party into a dance party with EXTRA BASS, and pair two for even more fun</li>
\n 	<li>PERFECTLY PORTABLE: Use the detachable carry strap to hang, carry, or clip the speaker to your bag</li>
\n 	<li>WATERPROOF CASING: Take to the pool or beach without worrying about water damaging the speaker unit</li>
\n 	<li>TOTALLY DUSTPROOF: This outdoor pocket speaker will keep on playing no matter how dusty the surface</li>
\n 	<li>UPGRADE THE AUDIO: Wirelessly connect 2 speakers and achieve stereo sound with Speaker Add Function</li>
\n 	<li>LONGER BATTERY LIFE: Party for longer with this rechargeable speaker's extended 16 hour battery life</li>
\n 	<li>COMPACT SIZE: Measures approx. 3” in diameter and 3 5/8” in height and only weighs approx. 8. 6 oz</li>
\n 	<li>PLAY ANYWHERE: Full range speaker for use at home, in your car, on a bike, while hiking, and more</li>
\n</ul>","Bring your music to life with EXTRA BASS
\nGet things going with EXTRA BASS. A passive radiator works with the monaural speaker to enhance low-end tones, giving bass a boost despite the compact size.
\n
\nDustproof Design
\nWith an IP67 rating, you can take your speaker to the trail, the forest, the city, or wherever you like - the XB12 will keep on playing, no matter how dusty the surface.
\n
\nWaterproof Design
\nWith an IP67 rating, your speaker can withstand being in and around water.
\n
\nUp to 16 hours of battery life
\nListen for longer with up to 16 hours of battery life.
\n
\nSmall and light design
\nThe XB12 is compact, wireless, and made to go with you anywhere. With the included detachable strap, you can hang or carry it anywhere and keep your music going on the move.
\n
\nAdd an extra speaker for stereo sound
\nSimply connect two speakers wirelessly for stereo sound.",,,taxable,,0,0,,0,0,,,,,0,,,299,"Audio, Audio > Speakers",,,"https://orjeen.com/wp-content/uploads/1-524.jpg, https://orjeen.com/wp-content/uploads/2-423.jpg, https://orjeen.com/wp-content/uploads/3-344.jpg, https://orjeen.com/wp-content/uploads/4-294.jpg",,,,,,,,,0,,,,,,,,,,Brand,Sony,1,1,Color,Black,1,1,Model,SRS-XB12,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38528,simple,RJ4000238,"Sony Portable Bluetooth Speaker With Xtra Bass Gray",1,0,visible,"<ul>
\n 	<li>MUSIC THAT TRAVELS: Small size but mighty in volume to deliver powerful beats wherever you travel</li>
\n 	<li>VIRTUAL HAPPY HOUR: Turn your virtual happy hour party into a dance party with EXTRA BASS, and pair two for even more fun</li>
\n 	<li>PERFECTLY PORTABLE: Use the detachable carry strap to hang, carry, or clip the speaker to your bag</li>
\n 	<li>WATERPROOF CASING: Take to the pool or beach without worrying about water damaging the speaker unit</li>
\n 	<li>TOTALLY DUSTPROOF: This outdoor pocket speaker will keep on playing no matter how dusty the surface</li>
\n 	<li>UPGRADE THE AUDIO: Wirelessly connect 2 speakers and achieve stereo sound with Speaker Add Function</li>
\n 	<li>LONGER BATTERY LIFE: Party for longer with this rechargeable speaker's extended 16 hour battery life</li>
\n 	<li>COMPACT SIZE: Measures approx. 3” in diameter and 3 5/8” in height and only weighs approx. 8. 6 oz</li>
\n 	<li>PLAY ANYWHERE: Full range speaker for use at home, in your car, on a bike, while hiking, and more</li>
\n</ul>","Bring your music to life with EXTRA BASS
\nGet things going with EXTRA BASS. A passive radiator works with the monaural speaker to enhance low-end tones, giving bass a boost despite the compact size.
\n
\nDustproof Design
\nWith an IP67 rating, you can take your speaker to the trail, the forest, the city, or wherever you like - the XB12 will keep on playing, no matter how dusty the surface.
\n
\nWaterproof Design
\nWith an IP67 rating, your speaker can withstand being in and around water.
\n
\nUp to 16 hours of battery life
\nListen for longer with up to 16 hours of battery life.
\n
\nSmall and light design
\nThe XB12 is compact, wireless, and made to go with you anywhere. With the included detachable strap, you can hang or carry it anywhere and keep your music going on the move.
\n
\nAdd an extra speaker for stereo sound
\nSimply connect two speakers wirelessly for stereo sound.",,,taxable,,0,0,,0,0,,,,,0,,,299,"Audio, Audio > Speakers",,,"https://orjeen.com/wp-content/uploads/1-523.jpg, https://orjeen.com/wp-content/uploads/2-422.jpg, https://orjeen.com/wp-content/uploads/3-343.jpg, https://orjeen.com/wp-content/uploads/4-293.jpg",,,,,,,,,0,,,,,,,,,,Brand,Sony,1,1,Color,Gray,1,1,Model,SRS-XB12,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38529,simple,RJ4000239,"Sony Portable Bluetooth Speaker With Xtra Bass Red",1,0,visible,"<ul>
\n 	<li>MUSIC THAT TRAVELS: Small size but mighty in volume to deliver powerful beats wherever you travel</li>
\n 	<li>VIRTUAL HAPPY HOUR: Turn your virtual happy hour party into a dance party with EXTRA BASS, and pair two for even more fun</li>
\n 	<li>PERFECTLY PORTABLE: Use the detachable carry strap to hang, carry, or clip the speaker to your bag</li>
\n 	<li>WATERPROOF CASING: Take to the pool or beach without worrying about water damaging the speaker unit</li>
\n 	<li>TOTALLY DUSTPROOF: This outdoor pocket speaker will keep on playing no matter how dusty the surface</li>
\n 	<li>UPGRADE THE AUDIO: Wirelessly connect 2 speakers and achieve stereo sound with Speaker Add Function</li>
\n 	<li>LONGER BATTERY LIFE: Party for longer with this rechargeable speaker's extended 16 hour battery life</li>
\n 	<li>COMPACT SIZE: Measures approx. 3” in diameter and 3 5/8” in height and only weighs approx. 8. 6 oz</li>
\n 	<li>PLAY ANYWHERE: Full range speaker for use at home, in your car, on a bike, while hiking, and more</li>
\n</ul>","Bring your music to life with EXTRA BASS
\nGet things going with EXTRA BASS. A passive radiator works with the monaural speaker to enhance low-end tones, giving bass a boost despite the compact size.
\n
\nDustproof Design
\nWith an IP67 rating, you can take your speaker to the trail, the forest, the city, or wherever you like - the XB12 will keep on playing, no matter how dusty the surface.
\n
\nWaterproof Design
\nWith an IP67 rating, your speaker can withstand being in and around water.
\n
\nUp to 16 hours of battery life
\nListen for longer with up to 16 hours of battery life.
\n
\nSmall and light design
\nThe XB12 is compact, wireless, and made to go with you anywhere. With the included detachable strap, you can hang or carry it anywhere and keep your music going on the move.
\n
\nAdd an extra speaker for stereo sound
\nSimply connect two speakers wirelessly for stereo sound.",,,taxable,,0,0,,0,0,,,,,0,,,299,"Audio, Audio > Speakers",,,"https://orjeen.com/wp-content/uploads/1-522.jpg, https://orjeen.com/wp-content/uploads/2-421.jpg, https://orjeen.com/wp-content/uploads/3-342.jpg, https://orjeen.com/wp-content/uploads/4-292.jpg",,,,,,,,,0,,,,,,,,,,Brand,Sony,1,1,Color,Red,1,1,Model,SRS-XB12,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38530,simple,RJ4000240,"Sony Hifi Party Speaker Black",1,0,visible,"<ul>
\n 	<li>Powerful sound and jet bass booster for room filling bass</li>
\n 	<li>Multi source playback (Bluetooth/NFC, CD, DVD, USB, etc.) &amp; Easy connection to TV via HDMI</li>
\n 	<li>Versatile operation modes with gesture control, the Sony | music centre app or voice control via the Fiestable app</li>
\n 	<li>Multi-colour party lights &amp; Speaker lights that synchronize to the beat</li>
\n 	<li>Karaoke mode with two mic inputs</li>
\n</ul>","Get the party started with Sony’s MHC-V42D sound system. Whatever the occasion, the V42D will fill your space with big volume and booming bass. With angled tweeters spreading sound wider and the JET BASS BOOSTER ensuring bass reaches every corner, wherever you are in the crowd you will hear it clearly and feel it physically. You can also create an immersive festival vibe with the Live Sound Mode which floods your party space with the realistic sound of a live concert. With Near Field Communication (NFC) and Bluetooth, you can connect wirelessly to the high power audio system and get the music going right away. You’ll also benefit from Sony’s LDAC technology, which delivers superior-quality sound over Bluetooth. With different operation modes, you can control your party your way. Gesture Control lets you control the Sony MHC V42D’s functions quickly and easily with just a wave of your hand. The Sony | Music Centre app lets you select the tunes from the dancefloor. You can even connect up to three smartphones at once, so everyone can take turns as the DJ. Voice Control via the Fiestable app allows you to simply say the word and control your music and light display. Light up every corner of the party, even in large spaces with new wider angle multi-coloured party lights and speaker lights that synchronize to the beat, so you can enjoy an authentic nightclub or outdoor festival atmosphere at home. Plus you can get the crowd involved with the Fiestable smartphone app, which turns your smartphone display into your very own party light, mirroring the sound system’s colours and effects. Free your inner pop star with Sony MHCV42D’s karaoke mode. Use the two mic inputs to sing along with friends or even hook up a guitar or bass guitar and rock out. Boost the party and enjoy more powerful sound by connecting multiple speakers via Bluetooth. You can sync up to 50 compatible home audio systems. Not in the mood for dancing? Then throw a movie party. With the HDMI (ARC) output, you can easily hook the sound system up to your TV and enjoy big sound from your top films. The Sony MHC-V42D has even a built-in DVD player, so you can turn your living room into a cinema for you and your friends. Designed for portability, the party sound system lets you take the party on tour. Simply tilt it back on the casters and roll it away to your next stop.",,,taxable,,0,0,,0,0,,,,,0,,,1250,"Audio, Audio > Speakers",,,"https://orjeen.com/wp-content/uploads/1-521.jpg, https://orjeen.com/wp-content/uploads/2-420.jpg, https://orjeen.com/wp-content/uploads/3-341.jpg, https://orjeen.com/wp-content/uploads/47.jpg",,,,,,,,,0,,,,,,,,,,Brand,Sony,1,1,Color,Black,1,1,Model,MHC-V42D,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38531,simple,RJ3000142,"Fitbit Versa 2 Fitness Wristband Stone/Mist Grey",1,0,visible,"<ul>
\n 	<li>Aluminium Case</li>
\n 	<li>Track your steps, monitor your heart rate and more!</li>
\n 	<li>Always-On Display Mode</li>
\n 	<li>Compatible with Android and iOS Smartphones</li>
\n 	<li>Water resistant to 50 metres.</li>
\n</ul>","Let your voice be heard with Amazon Alexa
\nJust press the button and speak to check the weather, set reminders, get on-screen answers to your questions and more using Amazon Alexa.
\n
\nSleep better, live better
\nSleep plays a huge role in your health. Wear Versa 2 at night to learn about your sleep, develop better habits and wake up ready to take on the world.
\n
\nFocus on your health and fitness
\nThat extra push you need to get going? It’s just a glance away. Versa 2 uses heart rate, guidance and insights to help you reach your goals.
\n
\nAccess your world from your wrist
\nStick to your schedule, queue up the perfect playlist, make purchases &amp; more—all from the convenience of your smartwatch.
\n
\nKnow your body better in the Fitbit app.
\nSee the whole picture by using Versa 2 with the free Fitbit app to get the data, motivation and guidance you need to improve.",,,taxable,,0,0,,0,0,,,,,0,,,670,"Smart Watches, Smart Watches > Smart Watches",,,"https://orjeen.com/wp-content/uploads/2-413.jpg, https://orjeen.com/wp-content/uploads/1-514.jpg, https://orjeen.com/wp-content/uploads/4-286.jpg, https://orjeen.com/wp-content/uploads/3-335.jpg, https://orjeen.com/wp-content/uploads/5-206.jpg",,,,,,,,,0,,,,,,,,,,Brand,fitbit,1,1,Color,Grey,1,1,Model,FB507GYSR,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38532,simple,RJ3000143,"Fitbit Versa 2 Fitness Wristband Petal",1,0,visible,"<ul>
\n 	<li>Aluminium Case</li>
\n 	<li>Track your steps, monitor your heart rate and more!</li>
\n 	<li>Always-On Display Mode</li>
\n 	<li>Compatible with Android and iOS Smartphones</li>
\n 	<li>Water resistant to 50 metres.</li>
\n</ul>","Let your voice be heard with Amazon Alexa
\nJust press the button and speak to check the weather, set reminders, get on-screen answers to your questions and more using Amazon Alexa.
\n
\nSleep better, live better
\nSleep plays a huge role in your health. Wear Versa 2 at night to learn about your sleep, develop better habits and wake up ready to take on the world.
\n
\nFocus on your health and fitness
\nThat extra push you need to get going? It’s just a glance away. Versa 2 uses heart rate, guidance and insights to help you reach your goals.
\n
\nAccess your world from your wrist
\nStick to your schedule, queue up the perfect playlist, make purchases &amp; more—all from the convenience of your smartwatch.
\n
\nKnow your body better in the Fitbit app.
\nSee the whole picture by using Versa 2 with the free Fitbit app to get the data, motivation and guidance you need to improve.",,,taxable,,0,0,,0,0,,,,,0,,,670,"Smart Watches, Smart Watches > Smart Watches",,,"https://orjeen.com/wp-content/uploads/2-412.jpg, https://orjeen.com/wp-content/uploads/1-513.jpg, https://orjeen.com/wp-content/uploads/4-285.jpg, https://orjeen.com/wp-content/uploads/6-136.jpg, https://orjeen.com/wp-content/uploads/3-334.jpg, https://orjeen.com/wp-content/uploads/5-205.jpg",,,,,,,,,0,,,,,,,,,,Brand,fitbit,1,1,Color,Petal,1,1,Model,FB507RGPK,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38533,simple,RJ3000144,"Fitbit Versa 3 Fitness Wristband Black",1,0,visible,"<ul>
\n 	<li>Over 6 Days of Battery Life</li>
\n 	<li>24/7 Heart Rate Monitoring</li>
\n 	<li>Stream or Store &amp; Play Music/Podcasts</li>
\n 	<li>Swimproof Construction</li>
\n 	<li>SmartTrack Automatic Activity Detection</li>
\n 	<li>Built-In GPS Tracking</li>
\n 	<li>Track the Quality of Your Sleep</li>
\n 	<li>All-Day Activity Tracking</li>
\n 	<li>Female Health Tracking</li>
\n 	<li>Call, Text &amp; App Notifications</li>
\n</ul>","More easily track your outdoor exercises with the Versa 3 GPS Smartwatch from Fitbit Made for multi-day tracking the Versa 3 features over 6 days of battery life and utilizes built-in GPS tracking, so you don't need to bring your smartphone along on a run, hike, or while biking. The GPS function tracks both your pack and distance. The Versa 3 handles a variety of exercises and basic 24/7 activity tracking of steps, distance, and calories burned. You can choose from over 20 exercises to track, or use SmartTrack, where the Versa 3 will automatically detect the exercise and track it for you.
\n
\nYour health is intimately linked with how effective you are in reaching your fitness goals. With the Versa 3, you get 24/7 heart rate monitors that earns you Active Zone Minutes when reaching target heart rate zones. You can even keep tabs on your sleep quality by wearing it through the night. You can learn how well you've slept, get an overall sleep score, and learn about sleep trends that you can adjust for a better night's rest. All of these features and more are can be controlled via the Versa 3's built-in bright OLED display.
\n
\nManage Your Music
\nWhen you do bring your smartphone with you, you can use the Versa 3's built-in apps to manage a variety of audio experiences to keep you motivated. Access Spotify, download Pandora stations, or play Deezer playlists.
\n
\nNotifications &amp; Assistants
\nPairing with iOS and Android devices gives you additional practical features to keep you connected to the outside world. Receive incoming calls, texts, and app notifications. You can also perform functions and get information using voice commands. The Versa 3 supports both Google Assistant and Alexa digital assistants.
\n
\nHealth Features
\nUses PurePulse 2.0 to record your resting heart rate
\nTrack calories burned, view heart rate trends and cardio fitness levels in the Fitbit app
\nSee how much light, deep, and REM sleep you get
\nSmart Wake gives you a quiet vibration to more peacefully wake you
\nSleep Mode disables notifications to help you sleep better
\nPersonalized 2- and 5-minute guided breathing sessions based on your heart rate
\nWomen can track menstrual cycles, record symptoms, and more
\nPersonalized reminders nudge you to move more, keep to a regular sleep schedule, take 250 steps per hour, and more
\n
\nFitness Features
\nUse the Fitbit app to view a workout intensity map, seeing heart rate zones reached throughout your route
\nAll-day activity tracking of steps, distance, floors climbed, active minutes, and calories burned
\nWear the Versa 3 in the pool with up to 164' of water resistance
\nAn in-app cardio fitness score gives you a better idea of your personal fitness level
\n
\nSmart Features
\nReceive call, text, and app notifications
\nAndroid users can send quick replies to message from the Versa 3
\nUse the Fitbit app and Fitbit Pay to pay for items with a tap of your watch
\nChoose from hundreds of apps that cover many aspects of your daily life, such as Uber, United Airlines, TRX, and more
\nDo Not Disturb mode mutes calls, texts, calendar and app notifications
\n
\nGeneral Features
\nGet up to 24 hours of power in just 12 minutes with fast charging
\nThe always-on display function lets you monitor your stats with just a glance
\nCustomize the display with hundreds of clock face options online
\nStore up to 5 clock faces on the Versa 3
\nCompatible with the Fitbit app for viewing stats, taking part in group challenges, and much more",,,taxable,,0,0,,0,0,,,,,0,,,850,"Smart Watches, Smart Watches > Smart Watches",,,"https://orjeen.com/wp-content/uploads/1-512.jpg, https://orjeen.com/wp-content/uploads/2-411.jpg, https://orjeen.com/wp-content/uploads/3-333.jpg",,,,,,,,,0,,,,,,,,,,Brand,fitbit,1,1,Color,Black,1,1,Model,FB511BKBK,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38534,simple,RJ3000136,"Fitbit Versa 3 Fitness Wristband Pink Clay",1,0,visible,"<ul>
\n 	<li>Over 6 Days of Battery Life</li>
\n 	<li>24/7 Heart Rate Monitoring</li>
\n 	<li>Stream or Store &amp; Play Music/Podcasts</li>
\n 	<li>Swimproof Construction</li>
\n 	<li>SmartTrack Automatic Activity Detection</li>
\n 	<li>Built-In GPS Tracking</li>
\n 	<li>Track the Quality of Your Sleep</li>
\n 	<li>All-Day Activity Tracking</li>
\n 	<li>Female Health Tracking</li>
\n 	<li>Call, Text &amp; App Notifications</li>
\n</ul>","More easily track your outdoor exercises with the Versa 3 GPS Smartwatch from Fitbit Made for multi-day tracking the Versa 3 features over 6 days of battery life and utilizes built-in GPS tracking, so you don't need to bring your smartphone along on a run, hike, or while biking. The GPS function tracks both your pack and distance. The Versa 3 handles a variety of exercises and basic 24/7 activity tracking of steps, distance, and calories burned. You can choose from over 20 exercises to track, or use SmartTrack, where the Versa 3 will automatically detect the exercise and track it for you.
\n
\nYour health is intimately linked with how effective you are in reaching your fitness goals. With the Versa 3, you get 24/7 heart rate monitors that earns you Active Zone Minutes when reaching target heart rate zones. You can even keep tabs on your sleep quality by wearing it through the night. You can learn how well you've slept, get an overall sleep score, and learn about sleep trends that you can adjust for a better night's rest. All of these features and more are can be controlled via the Versa 3's built-in bright OLED display.
\n
\nManage Your Music
\nWhen you do bring your smartphone with you, you can use the Versa 3's built-in apps to manage a variety of audio experiences to keep you motivated. Access Spotify, download Pandora stations, or play Deezer playlists.
\n
\nNotifications &amp; Assistants
\nPairing with iOS and Android devices gives you additional practical features to keep you connected to the outside world. Receive incoming calls, texts, and app notifications. You can also perform functions and get information using voice commands. The Versa 3 supports both Google Assistant and Alexa digital assistants.
\n
\nHealth Features
\nUses PurePulse 2.0 to record your resting heart rate
\nTrack calories burned, view heart rate trends and cardio fitness levels in the Fitbit app
\nSee how much light, deep, and REM sleep you get
\nSmart Wake gives you a quiet vibration to more peacefully wake you
\nSleep Mode disables notifications to help you sleep better
\nPersonalized 2- and 5-minute guided breathing sessions based on your heart rate
\nWomen can track menstrual cycles, record symptoms, and more
\nPersonalized reminders nudge you to move more, keep to a regular sleep schedule, take 250 steps per hour, and more
\n
\nFitness Features
\nUse the Fitbit app to view a workout intensity map, seeing heart rate zones reached throughout your route
\nAll-day activity tracking of steps, distance, floors climbed, active minutes, and calories burned
\nWear the Versa 3 in the pool with up to 164' of water resistance
\nAn in-app cardio fitness score gives you a better idea of your personal fitness level
\n
\nSmart Features
\nReceive call, text, and app notifications
\nAndroid users can send quick replies to message from the Versa 3
\nUse the Fitbit app and Fitbit Pay to pay for items with a tap of your watch
\nChoose from hundreds of apps that cover many aspects of your daily life, such as Uber, United Airlines, TRX, and more
\nDo Not Disturb mode mutes calls, texts, calendar and app notifications
\n
\nGeneral Features
\nGet up to 24 hours of power in just 12 minutes with fast charging
\nThe always-on display function lets you monitor your stats with just a glance
\nCustomize the display with hundreds of clock face options online
\nStore up to 5 clock faces on the Versa 3
\nCompatible with the Fitbit app for viewing stats, taking part in group challenges, and much more",,,taxable,,0,0,,0,0,,,,,0,,,850,"Smart Watches, Smart Watches > Smart Watches",,,"https://orjeen.com/wp-content/uploads/2-410.jpg, https://orjeen.com/wp-content/uploads/1-511.jpg, https://orjeen.com/wp-content/uploads/3-332.jpg, https://orjeen.com/wp-content/uploads/4-284.jpg",,,,,,,,,0,,,,,,,,,,Brand,fitbit,1,1,Color,,1,1,Model,FB511GLPK,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38535,simple,RJ3000137,"Fitbit Versa 3 Fitness Wristband Midnight",1,0,visible,"<ul>
\n 	<li>Over 6 Days of Battery Life</li>
\n 	<li>24/7 Heart Rate Monitoring</li>
\n 	<li>Stream or Store &amp; Play Music/Podcasts</li>
\n 	<li>Swimproof Construction</li>
\n 	<li>SmartTrack Automatic Activity Detection</li>
\n 	<li>Built-In GPS Tracking</li>
\n 	<li>Track the Quality of Your Sleep</li>
\n 	<li>All-Day Activity Tracking</li>
\n 	<li>Female Health Tracking</li>
\n 	<li>Call, Text &amp; App Notifications</li>
\n</ul>","More easily track your outdoor exercises with the Versa 3 GPS Smartwatch from Fitbit Made for multi-day tracking the Versa 3 features over 6 days of battery life and utilizes built-in GPS tracking, so you don't need to bring your smartphone along on a run, hike, or while biking. The GPS function tracks both your pack and distance. The Versa 3 handles a variety of exercises and basic 24/7 activity tracking of steps, distance, and calories burned. You can choose from over 20 exercises to track, or use SmartTrack, where the Versa 3 will automatically detect the exercise and track it for you.
\n
\nYour health is intimately linked with how effective you are in reaching your fitness goals. With the Versa 3, you get 24/7 heart rate monitors that earns you Active Zone Minutes when reaching target heart rate zones. You can even keep tabs on your sleep quality by wearing it through the night. You can learn how well you've slept, get an overall sleep score, and learn about sleep trends that you can adjust for a better night's rest. All of these features and more are can be controlled via the Versa 3's built-in bright OLED display.
\n
\nManage Your Music
\nWhen you do bring your smartphone with you, you can use the Versa 3's built-in apps to manage a variety of audio experiences to keep you motivated. Access Spotify, download Pandora stations, or play Deezer playlists.
\n
\nNotifications &amp; Assistants
\nPairing with iOS and Android devices gives you additional practical features to keep you connected to the outside world. Receive incoming calls, texts, and app notifications. You can also perform functions and get information using voice commands. The Versa 3 supports both Google Assistant and Alexa digital assistants.
\n
\nHealth Features
\nUses PurePulse 2.0 to record your resting heart rate
\nTrack calories burned, view heart rate trends and cardio fitness levels in the Fitbit app
\nSee how much light, deep, and REM sleep you get
\nSmart Wake gives you a quiet vibration to more peacefully wake you
\nSleep Mode disables notifications to help you sleep better
\nPersonalized 2- and 5-minute guided breathing sessions based on your heart rate
\nWomen can track menstrual cycles, record symptoms, and more
\nPersonalized reminders nudge you to move more, keep to a regular sleep schedule, take 250 steps per hour, and more
\n
\nFitness Features
\nUse the Fitbit app to view a workout intensity map, seeing heart rate zones reached throughout your route
\nAll-day activity tracking of steps, distance, floors climbed, active minutes, and calories burned
\nWear the Versa 3 in the pool with up to 164' of water resistance
\nAn in-app cardio fitness score gives you a better idea of your personal fitness level
\n
\nSmart Features
\nReceive call, text, and app notifications
\nAndroid users can send quick replies to message from the Versa 3
\nUse the Fitbit app and Fitbit Pay to pay for items with a tap of your watch
\nChoose from hundreds of apps that cover many aspects of your daily life, such as Uber, United Airlines, TRX, and more
\nDo Not Disturb mode mutes calls, texts, calendar and app notifications
\n
\nGeneral Features
\nGet up to 24 hours of power in just 12 minutes with fast charging
\nThe always-on display function lets you monitor your stats with just a glance
\nCustomize the display with hundreds of clock face options online
\nStore up to 5 clock faces on the Versa 3
\nCompatible with the Fitbit app for viewing stats, taking part in group challenges, and much more",,,taxable,,0,0,,0,0,,,,,0,,,850,"Smart Watches, Smart Watches > Smart Watches",,,"https://orjeen.com/wp-content/uploads/1-510.jpg, https://orjeen.com/wp-content/uploads/2-409.jpg, https://orjeen.com/wp-content/uploads/3-331.jpg, https://orjeen.com/wp-content/uploads/4-283.jpg",,,,,,,,,0,,,,,,,,,,Brand,fitbit,1,1,Color,Midnight,1,1,Model,FB511GLNV,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38536,simple,RJ9000336,"Belkin Powerhouse Charging Dock Duo Black",1,0,visible,"<ul>
\n 	<li>Back panel supports iPhone while charging</li>
\n 	<li>Includes a built-in Lightning connector for iPhone</li>
\n 	<li>Holds Apple Watch safely above surface</li>
\n 	<li>Versa Case- red dial raises/lowers adjustable case-friendly Lightning connector to fit most cases</li>
\n 	<li>Includes a built-in Magnetic Charging Module for Apple Watch</li>
